DATE_TIME,RSAM
2010-12-07,126.44046355
2010-12-08,119.60944689
2010-12-09,100.23027666
2010-12-10,358.76382954
2010-12-11,191.86222844
2010-12-12,158.37631232
2010-12-13,172.84612881
2010-12-14,132.24119001
2010-12-15,145.24855409
2010-12-16,198.5010205
2010-12-17,266.85060294
2010-12-18,255.55999282
2010-12-19,250.84732802
2010-12-20,481.80651032
2010-12-21,585.90297855
2010-12-22,540.89345741
2010-12-23,473.04320138
2010-12-24,527.17537556
2010-12-25,375.03797741
2010-12-26,335.42214691
2010-12-27,1997.8345588
2010-12-28,732.64718067
2010-12-29,76.094318
2010-12-30,92.553475095
2010-12-31,187.39242806
2011-01-01,147.0773056
2011-01-02,76.473287911
2011-01-03,74.472474581
2011-01-04,79.293383347
2011-01-05,142.54744038
2011-01-06,221.56612819
2011-01-07,141.33955792
2011-01-08,87.15945290200001
2011-01-09,93.259820574
2011-01-10,98.39350801200001
2011-01-11,72.38200706
2011-01-12,109.03671886
2011-01-13,103.32226123
2011-01-14,72.39741253
2011-01-15,150.74057596
2011-01-16,119.86564009
2011-01-17,204.82427591
2011-01-18,951.38897891
2011-01-19,107.91017448
2011-01-20,92.170391934
2011-01-21,80.729174342
2011-01-22,135.6649875
2011-01-23,414.26887352
2011-01-24,242.54516427
2011-01-25,221.13588028
2011-01-26,621.94045769
2011-01-27,779.85199104
2011-01-28,488.10540907
2011-01-29,680.22535878
2011-01-30,1179.5433782
2011-01-31,745.29867179
2011-02-01,564.48642575
2011-02-02,504.59739464
2011-02-03,291.09749568
2011-02-04,228.08828792
2011-02-05,222.34645215
2011-02-06,185.09607964
2011-02-07,182.80134696
2011-02-08,240.73818773
2011-02-09,187.86169055
2011-02-10,230.34149099
2011-02-11,284.2305211
2011-02-12,178.42751467
2011-02-13,170.56031046
2011-02-14,157.89940698
2011-02-15,135.05761117
2011-02-16,142.23578881
2011-02-17,168.04697567
2011-02-18,150.2609595
2011-02-19,157.77514969
2011-02-20,161.27586429
2011-02-21,258.45552982
2011-02-22,316.47967701
2011-02-23,319.0842135
2011-02-24,262.70664801
2011-02-25,324.77134458
2011-02-26,221.84203559
2011-02-27,206.97103728
2011-02-28,180.62118904
2011-03-01,261.82479618
2011-03-02,231.08483723
2011-03-03,441.82196266
2011-03-04,277.64248879
2011-03-05,239.00355015
2011-03-06,225.99294652
2011-03-07,206.45648712
2011-03-08,196.4457711
2011-03-09,345.42056393
2011-03-10,428.43439229
2011-03-11,275.34921193
2011-03-12,161.57804314
2011-03-13,192.96680956
2011-03-14,177.61913137
2011-03-15,151.38120872
2011-03-16,191.11901062
2011-03-17,338.58756683
2011-03-18,333.49522844
2011-03-19,315.11530448
2011-03-20,342.5560209
2011-03-21,210.95701734
2011-03-22,239.23039107
2011-03-23,228.78055769
2011-03-24,139.78738581
2011-03-25,145.09875803
2011-03-26,297.43660738
2011-03-27,402.37784106
2011-03-28,127.25384101
2011-03-29,136.43710329
2011-03-30,124.13214925
2011-03-31,117.18551528
2011-04-01,114.75464181
2011-04-02,150.68158026
2011-04-03,344.01625359
2011-04-04,475.44230039
2011-04-05,136.46614679
2011-04-06,260.72866235
2011-04-07,247.6002886
2011-04-08,230.23636164
2011-04-09,92.132683122
2011-04-10,108.68650755
2011-04-11,185.6167994
2011-04-12,102.99406092
2011-04-13,108.67748855
2011-04-14,110.357682
2011-04-15,124.58986664
2011-04-16,320.1816666
2011-04-17,175.39147722
2011-04-18,344.60673589
2011-04-19,129.00659536
2011-04-20,94.860846026
2011-04-21,89.642973589
2011-04-22,101.19211197
2011-04-23,151.88380726
2011-04-24,145.97773929
2011-04-25,193.79226938
2011-04-26,207.69154898
2011-04-27,150.11885504
2011-04-28,128.52167385
2011-04-29,156.44223392
2011-04-30,204.69722121
2011-05-01,201.34898269
2011-05-02,155.29900663
2011-05-03,270.25572119
2011-05-04,142.59171591
2011-05-05,129.39313738
2011-05-06,192.73300814
2011-05-07,532.94696661
2011-05-08,125.80379022
2011-05-09,118.29885142
2011-05-10,203.29963937
2011-05-11,912.54597827
2011-05-12,186.5391241
2011-05-13,535.61749628
2011-05-14,557.81375074
2011-05-15,642.37110098
2011-05-16,806.04901812
2011-05-17,414.96564154
2011-05-18,224.26162584
2011-05-19,168.30909457
2011-05-20,187.50947905
2011-05-21,118.19625315
2011-05-22,148.88041079
2011-05-23,146.19026745
2011-05-24,200.37646394
2011-05-25,595.65013579
2011-05-26,365.65116177
2011-05-27,186.02247251
2011-05-28,183.54168989
2011-05-29,166.93757891
2011-05-30,154.90621798
2011-05-31,143.22248058
2011-06-01,132.33853212
2011-06-02,134.11162416
2011-06-03,342.86002913
2011-06-04,385.17602088
2011-06-05,136.10960027
2011-06-06,201.58492404
2011-06-07,212.46191057
2011-06-08,130.26651807
2011-06-09,144.6471485
2011-06-10,243.94012753
2011-06-11,156.88254541
2011-06-12,298.84116159
2011-06-13,272.12456466
2011-06-14,195.34908207
2011-06-15,238.43766856
2011-06-16,194.26189837
2011-06-17,252.23632664
2011-06-18,663.08831464
2011-06-19,223.80828512
2011-06-20,155.02960648
2011-06-21,182.33477783
2011-06-22,182.33796894
2011-06-23,256.68886965
2011-06-24,193.3120317
2011-06-25,203.56481091
2011-06-26,196.51133236
2011-06-27,210.94736024
2011-06-28,333.40723577
2011-06-29,593.84949111
2011-06-30,666.24484987
2011-07-01,760.31494982
2011-07-02,567.3808561
2011-07-03,599.4199101
2011-07-04,1109.9487159000003
2011-07-05,431.75762025
2011-07-06,409.38513166
2011-07-07,333.71354603
2011-07-08,500.56505179
2011-07-09,1065.8094165
2011-07-10,796.39375902
2011-07-11,489.69701452
2011-07-12,717.2454264
2011-07-13,695.52986759
2011-07-14,240.83129871
2011-07-15,244.88623936
2011-07-16,256.13832973
2011-07-17,267.96376204
2011-07-18,304.72993299
2011-07-19,232.73670408
2011-07-20,224.38383838
2011-07-21,248.32145069
2011-07-22,251.41067247
2011-07-23,183.43543803
2011-07-24,215.7327449
2011-07-25,249.35910537
2011-07-26,224.91198386
2011-07-27,284.84763221
2011-07-28,200.53433239
2011-07-29,255.34077338
2011-07-30,185.66712011
2011-07-31,193.09135413
2011-08-01,220.44185499
2011-08-02,254.1846808
2011-08-03,174.51787114
2011-08-04,175.44664689
2011-08-05,212.58550466
2011-08-06,388.63004871
2011-08-07,300.01231938
2011-08-08,259.72807504
2011-08-09,248.81676903
2011-08-10,242.48037582
2011-08-11,275.49068211
2011-08-12,401.73020346
2011-08-13,534.83870982
2011-08-14,627.12709964
2011-08-15,977.60381586
2011-08-16,393.31769594
2011-08-17,370.29190073
2011-08-18,412.79271452
2011-08-19,372.50389923
2011-08-20,329.12321092
2011-08-21,434.79692114
2011-08-22,389.03556184
2011-08-23,354.67917964
2011-08-24,375.5937426
2011-08-25,396.83505436
2011-08-26,414.52932109
2011-08-27,416.02507613
2011-08-28,395.13526665
2011-08-29,855.12763055
2011-08-30,892.20602774
2011-08-31,899.52969889
2011-09-01,875.66517976
2011-09-02,880.39023259
2011-09-03,609.3027801
2011-09-04,616.80131205
2011-09-05,568.39035526
2011-09-06,515.88915012
2011-09-07,426.98387626
2011-09-08,296.75622865
2011-09-09,329.25520997
2011-09-10,406.10846355
2011-09-11,465.90882346
2011-09-12,451.27775758
2011-09-13,421.81578004
2011-09-14,444.09211677
2011-09-15,417.89587878
2011-09-16,417.70295112
2011-09-17,473.84290835
2011-09-18,520.47781023
2011-09-19,550.84687422
2011-09-20,578.16466834
2011-09-21,556.36240124
2011-09-22,465.39969079
2011-09-23,421.91337561
2011-09-24,381.55688762
2011-09-25,311.49898517
2011-09-26,384.68600421
2011-09-27,357.36140993
2011-09-28,432.7314008
2011-09-29,423.83293251
2011-09-30,456.59696099
2011-10-01,412.52383519
2011-10-02,525.85764105
2011-10-03,592.28709019
2011-10-04,423.61453071
2011-10-05,420.64564996
2011-10-06,302.86128741
2011-10-07,267.48179768
2011-10-08,258.55411493
2011-10-09,236.10903825
2011-10-10,220.62998818
2011-10-11,238.80856107
2011-10-12,294.61011052
2011-10-13,228.34993153
2011-10-14,207.94827102
2011-10-15,219.78078015
2011-10-16,197.02946051
2011-10-17,267.72465979
2011-10-18,171.28000664
2011-10-19,154.81730891
2011-10-20,175.37545612
2011-10-21,283.68627224
2011-10-22,122.47940547
2011-10-23,126.51919182
2011-10-24,146.95341913
2011-10-25,145.45337843
2011-10-26,175.59817058
2011-10-27,150.97015472
2011-10-28,130.34585881
2011-10-29,140.99827553
2011-10-30,121.68840931
2011-10-31,160.27468149
2011-11-01,387.5347145
2011-11-02,284.51614914
2011-11-03,177.38728293
2011-11-04,228.22221573
2011-11-05,134.33742789
2011-11-06,160.6927568
2011-11-07,155.75001042
2011-11-08,169.6639653
2011-11-09,260.29377548
2011-11-10,161.0828956
2011-11-11,149.54699801
2011-11-12,211.95501257
2011-11-13,242.80239725
2011-11-14,251.47237663
2011-11-15,525.94577951
2011-11-16,470.94778712
2011-11-17,534.19121744
2011-11-18,435.73357107
2011-11-19,405.4432466
2011-11-20,1220.1361899
2011-11-21,754.98682351
2011-11-22,603.80557447
2011-11-23,907.7774157
2011-11-24,405.35022746
2011-11-25,338.1378028
2011-11-26,442.26253212
2011-11-27,407.80297213
2011-11-28,426.20049348
2011-11-29,376.83145997
2011-11-30,327.95746845
2011-12-01,329.01037879
2011-12-02,328.26757535
2011-12-03,359.79530299
2011-12-04,119.25633631
2011-12-05,114.46510784
2011-12-06,166.64045068
2011-12-07,156.91891806
2011-12-08,179.2959878
2011-12-09,160.95982163
2011-12-10,202.72495571
2011-12-11,180.11669862
2011-12-12,127.88117908
2011-12-13,157.94215608
2011-12-14,170.42779853
2011-12-15,198.99268553
2011-12-16,185.53608528
2011-12-17,136.32739398
2011-12-18,183.08981917
2011-12-19,193.8150056
2011-12-20,506.6538671
2011-12-21,676.72667729
2011-12-22,883.47855731
2011-12-23,541.70304436
2011-12-24,454.5495038
2011-12-25,526.91013404
2011-12-26,440.58970569
2011-12-27,398.16517354
2011-12-28,295.29639951
2011-12-29,341.8589228
2011-12-30,364.07516542
2011-12-31,339.72514016
2012-01-01,322.19870583
2012-01-02,279.70526559
2012-01-03,288.54398039
2012-01-04,212.78935791
2012-01-05,147.24392517
2012-01-06,311.01944189
2012-01-07,316.32273472
2012-01-08,167.77862978
2012-01-09,126.5153171
2012-01-10,105.90352485
2012-01-11,108.36180344
2012-01-12,666.73364239
2012-01-13,958.88167293
2012-01-14,352.23725019
2012-01-15,382.72955301
2012-01-16,193.45603966
2012-01-17,167.84035258
2012-01-18,108.36742532
2012-01-19,152.56469389
2012-01-20,130.77307755
2012-01-21,200.00274228
2012-01-22,209.8850961
2012-01-23,203.88468714
2012-01-24,143.03095305
2012-01-25,140.13663491
2012-01-26,383.10235534
2012-01-27,131.70936272
2012-01-28,169.38894951
2012-01-29,130.49784712
2012-01-30,126.053238
2012-01-31,164.11999422
2012-02-01,128.27859606
2012-02-02,177.66902621
2012-02-03,121.24484834
2012-02-04,123.4507293
2012-02-05,130.28307469
2012-02-06,107.99160871
2012-02-07,132.48569267
2012-02-08,135.21389267
2012-02-09,161.72991599
2012-02-10,171.8556734
2012-02-11,174.76952408
2012-02-12,168.57250935
2012-02-13,159.13748857
2012-02-14,167.16863785
2012-02-15,176.46653674
2012-02-16,165.0310824
2012-02-17,176.52513104
2012-02-18,166.39231834
2012-02-19,194.41575148
2012-02-20,185.07005561
2012-02-21,167.11639812
2012-02-22,851.41675569
2012-02-23,323.07158352
2012-02-24,273.55486465
2012-02-25,153.58430806
2012-02-26,153.92376256
2012-02-27,154.38259413
2012-02-28,164.68628892
2012-02-29,307.05514881
2012-03-01,401.28693893
2012-03-02,994.97328004
2012-03-03,406.23100609
2012-03-04,179.42421915
2012-03-05,184.54885112
2012-03-06,158.59886678
2012-03-07,202.40547219
2012-03-08,235.92031099
2012-03-09,225.08215527
2012-03-10,278.90394682
2012-03-11,187.82459333
2012-03-12,143.21734635
2012-03-13,156.14685692
2012-03-14,169.53786942
2012-03-15,231.408174
2012-03-16,198.0793616
2012-03-17,193.53734493
2012-03-18,134.05458852
2012-03-19,421.99708472
2012-03-20,272.13355976
2012-03-21,382.92461954
2012-03-22,574.41607044
2012-03-23,569.62594067
2012-03-24,832.51939029
2012-03-25,741.57422864
2012-03-26,403.34946653
2012-03-27,450.97061783
2012-03-28,531.39699081
2012-03-29,212.00455421
2012-03-30,139.95075343
2012-03-31,133.09096877
2012-04-01,155.99095824
2012-04-02,244.41655348
2012-04-03,315.28911448
2012-04-04,174.34338076
2012-04-05,128.4422676
2012-04-06,169.1317923
2012-04-07,134.10534114
2012-04-08,128.32938921
2012-04-09,142.72066565
2012-04-10,121.78789415
2012-04-11,204.41864173
2012-04-12,130.10954416
2012-04-13,150.30161016
2012-04-14,124.54519656
2012-04-15,113.91285035
2012-04-16,145.27190827
2012-04-17,204.07504716
2012-04-18,156.47612975
2012-04-19,141.99560913
2012-04-20,110.0184337
2012-04-21,113.08109202
2012-04-22,101.5959596
2012-04-23,111.86076145
2012-04-24,100.13612572
2012-04-25,109.17326306
2012-04-26,291.68172468
2012-04-27,265.81833847
2012-04-28,106.82870068
2012-04-29,482.29832529
2012-04-30,125.95020505
2012-05-01,227.83158014
2012-05-02,165.93274129
2012-05-03,96.56426992200001
2012-05-04,95.318457592
2012-05-05,90.510605362
2012-05-06,93.932261973
2012-05-07,93.980189914
2012-05-08,132.40811436
2012-05-09,95.385384738
2012-05-10,111.05511739
2012-05-11,143.46392594
2012-05-12,176.69844272
2012-05-13,470.87805305
2012-05-14,340.35527216
2012-05-15,208.92543909
2012-05-16,167.5928488
2012-05-17,185.32842347
2012-05-18,172.43707082
2012-05-19,126.7732237
2012-05-20,132.45272431
2012-05-21,107.52020724
2012-05-22,108.3875255
2012-05-23,137.09744968
2012-05-24,246.40664708
2012-05-25,231.77743733
2012-05-26,539.81199015
2012-05-27,703.39059276
2012-05-28,311.27796228
2012-05-29,297.65098684
2012-05-30,224.25556114
2012-05-31,263.86102445
2012-06-01,214.46236399
2012-06-02,316.42217207
2012-06-03,280.83123952
2012-06-04,267.35165951
2012-06-05,1090.4154362
2012-06-06,444.60681178
2012-06-07,263.76237646
2012-06-08,304.73526
2012-06-09,292.25038594
2012-06-10,243.6896071
2012-06-11,251.96963932
2012-06-12,324.47860756
2012-06-13,215.20397292
2012-06-14,285.37251926
2012-06-15,271.0492201
2012-06-16,223.24656142
2012-06-17,231.43735707
2012-06-18,572.12360077
2012-06-19,460.55189431
2012-06-20,951.74975146
2012-06-21,752.01714848
2012-06-22,377.1513596
2012-06-23,513.49041083
2012-06-24,395.01968191
2012-06-25,507.61079546
2012-06-26,356.53217349
2012-06-27,272.05488954
2012-06-28,176.74971082
2012-06-29,145.51005747
2012-06-30,87.491670316
2012-07-01,90.989195636
2012-07-02,108.43558008
2012-07-03,1049.3046103
2012-07-04,98.128876713
2012-07-05,101.2199921
2012-07-06,129.05146494
2012-07-07,294.74525079
2012-07-08,102.42186491
2012-07-09,92.382291494
2012-07-10,105.36421262
2012-07-11,103.77794766
2012-07-12,104.08752719
2012-07-13,114.83706798
2012-07-16,216.24398126
2012-07-19,325.15907632
2012-07-20,368.30459689
2012-07-22,797.90799472
2012-07-23,939.0331842
2012-07-24,306.23161492
2012-07-25,257.41299178
2012-07-26,266.03251635
2012-07-27,261.81449606
2012-07-28,242.91162913
2012-07-29,359.7609451
2012-07-30,430.15969849
2012-07-31,524.72573324
2012-08-01,563.42565534
2012-08-05,274.79491444
2012-08-06,284.07494748
2012-08-07,245.77496228
2012-08-08,242.77217737
2012-08-09,221.05874957
2012-08-10,231.22801043
2012-08-11,302.60937978
2012-08-12,242.51484258
2012-08-13,251.71742197
2012-08-14,350.17655819
2012-08-15,610.27311819
2012-08-16,443.19249118
2012-08-17,439.06767557
2012-08-18,475.22950347
2012-08-19,373.80478209
2012-08-21,410.20977241
2012-08-22,393.01206113
2012-08-26,561.93948215
2012-08-27,458.77948915
2012-08-28,476.06444529
2012-08-29,348.83023782
2012-08-30,355.17731478
2012-09-03,326.53799911
2012-09-04,303.96136932
2012-09-05,276.4334556
2012-09-06,327.54317186
2012-09-07,561.89489053
2012-09-08,717.33795078
2012-09-09,326.10387506
2012-09-10,291.54765041
2012-09-11,212.1064002
2012-09-12,215.55208299
2012-09-13,235.45106323
2012-09-14,237.28819203
2012-09-15,512.25068426
2012-09-16,368.66736069
2012-09-17,256.93998088
2012-09-18,240.0884258
2012-09-19,275.56226862
2012-09-20,362.59270104
2012-09-21,347.80058582
2012-09-23,372.14323792
2012-09-24,445.04149695
2012-09-25,439.69136994
2012-09-26,356.80974965
2012-09-27,329.79969297
2012-09-28,395.98147866
2012-09-29,316.49037846
2012-09-30,339.03264761
2012-10-01,319.97766401
2012-10-02,271.56313128
2012-10-03,245.48911475
2012-10-04,280.33441717
2012-10-05,125.49664749
2012-10-07,764.4315891
2012-10-08,1350.1604752
2012-10-09,1143.5773052000002
2012-10-10,1044.8674055
2012-10-11,678.77486885
2012-10-12,833.52070095
2012-10-13,1753.2317982999998
2012-10-14,1810.0339554000002
2012-10-15,2650.128653
2012-10-16,1646.3893154000002
2012-10-17,1763.5211139000003
2012-10-18,1541.9299345000002
2012-10-19,1434.5423325
2012-10-20,1477.237486
2012-10-21,1058.0881223
2012-10-22,529.47148472
2012-10-23,598.72363813
2012-10-24,654.41538974
2012-10-25,871.40919842
2012-10-26,1827.7027177
2012-10-27,1218.7724029
2012-10-28,1009.9541114
2012-10-29,1144.7088941
2012-10-30,1047.1686624
2012-10-31,513.58722309
2012-11-01,577.73750584
2012-11-02,703.51894516
2012-11-03,679.97076883
2012-11-04,720.96594938
2012-11-05,752.94726188
2012-11-06,676.92522121
2012-11-07,661.006553
2012-11-08,616.50327261
2012-11-09,544.57284639
2012-11-10,496.97258847
2012-11-11,535.5669763
2012-11-12,656.13359074
2012-11-13,643.74457993
2012-11-14,620.63690144
2012-11-15,517.79467808
2012-11-16,497.37851256
2012-11-17,481.91464834
2012-11-18,474.58969906
2012-11-19,511.65637392
2012-11-20,510.82459688
2012-11-21,535.831519
2012-11-22,596.99044854
2012-11-23,648.3332416
2012-11-24,642.07654099
2012-11-25,550.48279014
2012-11-26,440.70422722
2012-11-27,373.84959303
2012-11-28,342.82735615
2012-11-29,344.88163232
2012-11-30,371.29407893
2012-12-01,295.9206419
2012-12-02,489.71820368
2012-12-03,298.64289242
2012-12-04,401.63294429
2012-12-05,532.22060941
2012-12-06,542.84902083
2012-12-07,579.80144829
2012-12-08,201.4829462
2012-12-09,152.24639932
2012-12-10,164.09164082
2012-12-11,149.89066775
2012-12-12,162.04692993
2012-12-13,149.50095391
2012-12-14,166.29368846
2012-12-15,179.10200896
2012-12-16,155.4520569
2012-12-17,146.70773887
2012-12-18,167.48185887
2012-12-19,165.53408929
2012-12-20,195.8340887
2012-12-21,167.88060988
2012-12-22,161.65270099
2012-12-23,166.7030274
2012-12-24,200.07652929
2012-12-25,229.05095015
2012-12-26,230.44784367
2012-12-27,216.14304611
2012-12-28,239.97894849
2012-12-29,311.37731883
2012-12-30,432.30422796
2012-12-31,348.33735881
2013-01-01,+3.6545376778e+01
2013-01-02,+3.7695321986e+01
2013-01-03,+2.8006736174e+01
2013-01-04,+5.8096055851e+01
2013-01-05,+7.0236643655e+01
2013-01-06,+4.5880240545e+01
2013-01-07,+7.2913971423e+01
2013-01-08,+4.2328789097e+01
2013-01-09,+4.6528004051e+01
2013-01-10,+5.3490310473e+01
2013-01-11,+9.8494264220e+01
2013-01-12,+1.4768488499e+02
2013-01-13,+1.2464583941e+02
2013-01-14,+1.0258695089e+02
2013-01-15,+6.8301722212e+01
2013-01-16,+3.8708713614e+01
2013-01-17,+3.8349924672e+01
2013-01-18,+4.1637973537e+01
2013-01-19,+3.7760811863e+01
2013-01-20,+5.5807979651e+01
2013-01-21,+2.9957060006e+01
2013-01-22,+3.7960608155e+01
2013-01-23,+4.7697954554e+01
2013-01-24,+3.1895140746e+01
2013-01-25,+3.6004831027e+01
2013-01-26,+1.4135924524e+02
2013-01-27,+9.0225592446e+01
2013-01-28,+5.4406633323e+01
2013-01-29,+4.6653662932e+01
2013-01-30,+5.3988280557e+01
2013-01-31,+2.2114424478e+01
2013-02-01,+1.2250528341e+01
2013-02-02,+2.5294559432e+01
2013-02-03,+2.6540895790e+01
2013-02-04,+3.8547849739e+01
2013-02-05,+3.3882017716e+01
2013-02-06,+4.0276226143e+01
2013-02-07,+4.3678195599e+01
2013-02-08,+3.4008238121e+01
2013-02-09,+1.7962958534e+01
2013-02-10,+1.5167547586e+01
2013-02-11,+1.3583157672e+01
2013-02-12,+1.4487905693e+01
2013-02-13,+1.3537207273e+01
2013-02-14,+1.3510660350e+01
2013-02-15,+1.3091831617e+01
2013-02-16,+3.1562048306e+01
2013-02-17,+1.7138380146e+01
2013-02-18,+1.1389929237e+01
2013-02-19,+1.1458678073e+01
2013-02-20,+1.3720483323e+01
2013-02-21,+1.7018693625e+01
2013-02-22,+2.8890637118e+01
2013-02-23,+2.6051655684e+01
2013-02-24,+2.8338478909e+01
2013-02-25,+2.4086142597e+01
2013-02-26,-1.0000000000e+00
2013-02-27,-1.0000000000e+00
2013-02-28,-1.0000000000e+00
2013-03-01,-1.0000000000e+00
2013-03-02,-1.0000000000e+00
2013-03-03,-1.0000000000e+00
2013-03-04,-1.0000000000e+00
2013-03-05,-1.0000000000e+00
2013-03-06,-1.0000000000e+00
2013-03-07,-1.0000000000e+00
2013-03-08,-1.0000000000e+00
2013-03-09,-1.0000000000e+00
2013-03-10,-1.0000000000e+00
2013-03-11,-1.0000000000e+00
2013-03-12,-1.0000000000e+00
2013-03-13,-1.0000000000e+00
2013-03-14,-1.0000000000e+00
2013-03-15,-1.0000000000e+00
2013-03-16,-1.0000000000e+00
2013-03-17,-1.0000000000e+00
2013-03-18,-1.0000000000e+00
2013-03-19,-1.0000000000e+00
2013-03-20,-1.0000000000e+00
2013-03-21,-1.0000000000e+00
2013-03-22,+1.4201712884e+01
2013-03-23,+1.4591208971e+01
2013-03-24,+1.7809502529e+01
2013-03-25,+1.2074639643e+01
2013-03-26,+2.1639325213e+01
2013-03-27,+2.0367753967e+01
2013-03-28,+1.9040207655e+01
2013-03-29,+2.1727012891e+01
2013-03-30,+2.1652320625e+01
2013-03-31,+2.3223961637e+01
2013-04-01,+2.2841077314e+01
2013-04-02,+1.7654188158e+02
2013-04-03,+1.6150213041e+02
2013-04-04,+7.6755694953e+01
2013-04-05,+7.7545516197e+01
2013-04-06,+5.4499452949e+01
2013-04-07,+6.6021593988e+01
2013-04-08,+9.7764736003e+01
2013-04-09,+9.8998777949e+01
2013-04-10,-1.0000000000e+00
2013-04-11,+9.2773409589e+01
2013-04-12,+7.8892487392e+01
2013-04-13,+7.9028947390e+01
2013-04-14,+8.0226871744e+01
2013-04-15,+8.0997593367e+01
2013-04-16,+7.7359324388e+01
2013-04-17,+9.4964337854e+01
2013-04-18,+6.9994813497e+01
2013-04-19,+7.5110162305e+01
2013-04-20,+7.5996435806e+01
2013-04-21,+8.2684707826e+01
2013-04-22,+1.4416898232e+02
2013-04-23,+6.2163183084e+01
2013-04-24,+7.7465853631e+01
2013-04-25,+6.0784939280e+01
2013-04-26,+7.0042773655e+01
2013-04-27,+7.3301193794e+01
2013-04-28,+8.6802281375e+01
2013-04-29,+1.0561136577e+02
2013-04-30,+1.4260863227e+02
2013-05-01,+2.4484539274e+02
2013-05-02,+1.6591541628e+02
2013-05-03,+1.5309888679e+02
2013-05-04,+1.5302879256e+02
2013-05-05,+1.6291121894e+02
2013-05-06,+1.2459723432e+02
2013-05-07,+1.0115923396e+02
2013-05-08,+1.6125718180e+02
2013-05-09,+2.0654566918e+02
2013-05-10,+2.4873028852e+02
2013-05-11,+1.5534698037e+02
2013-05-12,+9.0900033275e+01
2013-05-13,+1.5301705612e+02
2013-05-14,+1.6824539997e+02
2013-05-15,+9.8218187079e+01
2013-05-16,+4.3436145268e+01
2013-05-17,+4.2881957453e+01
2013-05-18,+3.6049398789e+01
2013-05-19,+5.4087401371e+01
2013-05-20,+4.3028217341e+01
2013-05-21,+5.4723186938e+01
2013-05-22,+7.6512609146e+01
2013-05-23,+7.6381701417e+01
2013-05-24,+7.7042336595e+01
2013-05-25,+7.1791898367e+01
2013-05-26,+7.7617425878e+01
2013-05-27,+7.8595351668e+01
2013-05-28,-1.0000000000e+00
2013-05-29,-1.0000000000e+00
2013-05-30,-1.0000000000e+00
2013-05-31,-1.0000000000e+00
2013-06-01,-1.0000000000e+00
2013-06-02,-1.0000000000e+00
2013-06-03,-1.0000000000e+00
2013-06-04,-1.0000000000e+00
2013-06-05,-1.0000000000e+00
2013-06-06,-1.0000000000e+00
2013-06-07,+8.0807415719e+01
2013-06-08,+8.2052099852e+01
2013-06-09,+8.9200846141e+01
2013-06-10,+7.8352424852e+01
2013-06-11,+8.7346404131e+01
2013-06-12,+7.8569895916e+01
2013-06-13,+9.9753098801e+01
2013-06-14,+6.7722638122e+01
2013-06-15,+7.3666084525e+01
2013-06-16,+8.1864155111e+01
2013-06-17,+7.4962965741e+01
2013-06-18,+7.0793887006e+01
2013-06-19,+7.6049052038e+01
2013-06-20,+9.4349717494e+01
2013-06-21,+2.9677002680e+01
2013-06-22,+1.9447959947e+01
2013-06-23,+2.2180397058e+01
2013-06-24,+2.0917514036e+01
2013-06-25,+2.0535154656e+01
2013-06-26,+2.0503770969e+01
2013-06-27,+2.3488924699e+01
2013-06-28,+1.9941840390e+01
2013-06-29,+1.8080507869e+01
2013-06-30,+1.9755991060e+01
2013-07-01,+2.2081530107e+01
2013-07-02,+2.4422772685e+01
2013-07-03,+2.7607830977e+01
2013-07-04,+2.6312570979e+01
2013-07-05,+2.6222654100e+01
2013-07-06,+2.6383298938e+01
2013-07-07,+4.7350195319e+01
2013-07-08,+2.1101017313e+01
2013-07-09,+2.0534550943e+01
2013-07-10,+2.8950029426e+01
2013-07-11,+2.2233938350e+01
2013-07-12,+2.2128530158e+01
2013-07-13,+2.4067242084e+01
2013-07-14,+3.9782965456e+01
2013-07-15,+2.9587144130e+01
2013-07-16,+2.0940563555e+01
2013-07-17,+2.2421141277e+01
2013-07-18,+6.4053752971e+01
2013-07-19,+2.7247843618e+01
2013-07-20,+1.2432202800e+02
2013-07-21,+5.9420323284e+02
2013-07-22,+6.7373556824e+01
2013-07-23,+3.8461612468e+01
2013-07-24,+3.4606065753e+01
2013-07-25,+2.9216581492e+01
2013-07-26,+1.9307505419e+01
2013-07-27,+2.2006986081e+01
2013-07-28,+4.2211147620e+01
2013-07-29,+2.1639391810e+01
2013-07-30,+1.6792009962e+01
2013-07-31,+2.7965052116e+01
2013-08-01,+2.8708598933e+01
2013-08-02,+1.9137244519e+01
2013-08-03,+1.6723609285e+01
2013-08-04,+1.3654291498e+01
2013-08-05,+1.6500435285e+01
2013-08-06,+1.5737945874e+01
2013-08-07,+2.0113823876e+01
2013-08-08,+1.4590090597e+01
2013-08-09,+1.8959484507e+01
2013-08-10,+2.2620918840e+01
2013-08-11,+2.5360786303e+01
2013-08-12,+3.4470245325e+01
2013-08-13,+2.3914248744e+01
2013-08-14,+2.5849731983e+01
2013-08-15,+2.3839343174e+01
2013-08-16,+7.6691321359e+02
2013-08-17,+9.4954396954e+01
2013-08-18,+2.9821794744e+01
2013-08-19,+2.2737221006e+01
2013-08-20,+2.4639043340e+01
2013-08-21,+2.8613045393e+01
2013-08-22,+2.5844990487e+01
2013-08-23,+2.5020709410e+01
2013-08-24,+2.5581096084e+01
2013-08-25,+2.8859180223e+01
2013-08-26,+3.0989564651e+01
2013-08-27,+3.0743582154e+01
2013-08-28,+6.2176800817e+01
2013-08-29,+4.6082653425e+01
